workerID,taskID,response,goldLabel,taskContent
A39APWH62XBLR9,1451,1,1,Bosnian Serb leader Radovan Karadzic has repeatedly boasted that American troops would be sent home in body bags if they intervened.
AXBQF8RALCIGV,1451,0,1,Bosnian Serb leader Radovan Karadzic has repeatedly boasted that American troops would be sent home in body bags if they intervened.
A1ZIUN0W12X1SP,1451,0,1,Bosnian Serb leader Radovan Karadzic has repeatedly boasted that American troops would be sent home in body bags if they intervened.
A18941IO2ZZWW6,1451,1,1,Bosnian Serb leader Radovan Karadzic has repeatedly boasted that American troops would be sent home in body bags if they intervened.
A3JEUXPU5NEHXR,1451,1,1,Bosnian Serb leader Radovan Karadzic has repeatedly boasted that American troops would be sent home in body bags if they intervened.
A11GX90QFWDLMM,1451,1,1,Bosnian Serb leader Radovan Karadzic has repeatedly boasted that American troops would be sent home in body bags if they intervened.
A1Q4VUJBMY78YR,1451,1,1,Bosnian Serb leader Radovan Karadzic has repeatedly boasted that American troops would be sent home in body bags if they intervened.
AMVOSOXRSRMHD,1451,1,1,Bosnian Serb leader Radovan Karadzic has repeatedly boasted that American troops would be sent home in body bags if they intervened.
A15H21NMKA3TE4,2029,0,0,Allen &amp; Overy has a leading practice in both France and Europe and the firm&apos;s partners devoted to capital markets work in Paris are principally Dan Lauder and Francois Poudelet.
A1W8YY6KOEOG6,2029,0,0,Allen &amp; Overy has a leading practice in both France and Europe and the firm&apos;s partners devoted to capital markets work in Paris are principally Dan Lauder and Francois Poudelet.
A39APWH62XBLR9,2029,0,0,Allen &amp; Overy has a leading practice in both France and Europe and the firm&apos;s partners devoted to capital markets work in Paris are principally Dan Lauder and Francois Poudelet.
AXBQF8RALCIGV,2029,0,0,Allen &amp; Overy has a leading practice in both France and Europe and the firm&apos;s partners devoted to capital markets work in Paris are principally Dan Lauder and Francois Poudelet.
A1ZIUN0W12X1SP,2029,0,0,Allen &amp; Overy has a leading practice in both France and Europe and the firm&apos;s partners devoted to capital markets work in Paris are principally Dan Lauder and Francois Poudelet.
A18941IO2ZZWW6,2029,1,0,Allen &amp; Overy has a leading practice in both France and Europe and the firm&apos;s partners devoted to capital markets work in Paris are principally Dan Lauder and Francois Poudelet.
A3JEUXPU5NEHXR,2029,1,0,Allen &amp; Overy has a leading practice in both France and Europe and the firm&apos;s partners devoted to capital markets work in Paris are principally Dan Lauder and Francois Poudelet.
A11GX90QFWDLMM,2029,1,0,Allen &amp; Overy has a leading practice in both France and Europe and the firm&apos;s partners devoted to capital markets work in Paris are principally Dan Lauder and Francois Poudelet.
A1Q4VUJBMY78YR,2029,0,0,Allen &amp; Overy has a leading practice in both France and Europe and the firm&apos;s partners devoted to capital markets work in Paris are principally Dan Lauder and Francois Poudelet.
AMVOSOXRSRMHD,2029,0,0,Allen &amp; Overy has a leading practice in both France and Europe and the firm&apos;s partners devoted to capital markets work in Paris are principally Dan Lauder and Francois Poudelet.
A15H21NMKA3TE4,1572,0,1,"Several months after the Taliban&apos;s defeat, Afghanistan presents MSF and other aid agencies with a new opportunity to provide health care for the female population of the conservative Islamic state."
A1W8YY6KOEOG6,1572,0,1,"Several months after the Taliban&apos;s defeat, Afghanistan presents MSF and other aid agencies with a new opportunity to provide health care for the female population of the conservative Islamic state."
A39APWH62XBLR9,1572,0,1,"Several months after the Taliban&apos;s defeat, Afghanistan presents MSF and other aid agencies with a new opportunity to provide health care for the female population of the conservative Islamic state."
AXBQF8RALCIGV,1572,0,1,"Several months after the Taliban&apos;s defeat, Afghanistan presents MSF and other aid agencies with a new opportunity to provide health care for the female population of the conservative Islamic state."
A1ZIUN0W12X1SP,1572,1,1,"Several months after the Taliban&apos;s defeat, Afghanistan presents MSF and other aid agencies with a new opportunity to provide health care for the female population of the conservative Islamic state."
A18941IO2ZZWW6,1572,1,1,"Several months after the Taliban&apos;s defeat, Afghanistan presents MSF and other aid agencies with a new opportunity to provide health care for the female population of the conservative Islamic state."
A3JEUXPU5NEHXR,1572,0,1,"Several months after the Taliban&apos;s defeat, Afghanistan presents MSF and other aid agencies with a new opportunity to provide health care for the female population of the conservative Islamic state."
A11GX90QFWDLMM,1572,1,1,"Several months after the Taliban&apos;s defeat, Afghanistan presents MSF and other aid agencies with a new opportunity to provide health care for the female population of the conservative Islamic state."
A1Q4VUJBMY78YR,1572,1,1,"Several months after the Taliban&apos;s defeat, Afghanistan presents MSF and other aid agencies with a new opportunity to provide health care for the female population of the conservative Islamic state."
AMVOSOXRSRMHD,1572,1,1,"Several months after the Taliban&apos;s defeat, Afghanistan presents MSF and other aid agencies with a new opportunity to provide health care for the female population of the conservative Islamic state."
A15H21NMKA3TE4,1512,1,1,"Lisa Marie was aware of the pressures of being Elvis Presley&apos;s daughter, so she didn&apos;t exactly pursue songwriting that seriously."
A1W8YY6KOEOG6,1512,1,1,"Lisa Marie was aware of the pressures of being Elvis Presley&apos;s daughter, so she didn&apos;t exactly pursue songwriting that seriously."
A39APWH62XBLR9,1512,1,1,"Lisa Marie was aware of the pressures of being Elvis Presley&apos;s daughter, so she didn&apos;t exactly pursue songwriting that seriously."
AXBQF8RALCIGV,1512,1,1,"Lisa Marie was aware of the pressures of being Elvis Presley&apos;s daughter, so she didn&apos;t exactly pursue songwriting that seriously."
A1ZIUN0W12X1SP,1512,0,1,"Lisa Marie was aware of the pressures of being Elvis Presley&apos;s daughter, so she didn&apos;t exactly pursue songwriting that seriously."
A18941IO2ZZWW6,1512,1,1,"Lisa Marie was aware of the pressures of being Elvis Presley&apos;s daughter, so she didn&apos;t exactly pursue songwriting that seriously."
A3JEUXPU5NEHXR,1512,1,1,"Lisa Marie was aware of the pressures of being Elvis Presley&apos;s daughter, so she didn&apos;t exactly pursue songwriting that seriously."
A11GX90QFWDLMM,1512,0,1,"Lisa Marie was aware of the pressures of being Elvis Presley&apos;s daughter, so she didn&apos;t exactly pursue songwriting that seriously."
A1Q4VUJBMY78YR,1512,1,1,"Lisa Marie was aware of the pressures of being Elvis Presley&apos;s daughter, so she didn&apos;t exactly pursue songwriting that seriously."
AMVOSOXRSRMHD,1512,1,1,"Lisa Marie was aware of the pressures of being Elvis Presley&apos;s daughter, so she didn&apos;t exactly pursue songwriting that seriously."
A15H21NMKA3TE4,1595,1,1,"In 1884, with Ireland under the rule of the British Crown, a group of Irish nationalists met in County Galway to establish an organization for Irish athletes, the Gaelic Athletic Association (GAA)."
A1W8YY6KOEOG6,1595,1,1,"In 1884, with Ireland under the rule of the British Crown, a group of Irish nationalists met in County Galway to establish an organization for Irish athletes, the Gaelic Athletic Association (GAA)."
A39APWH62XBLR9,1595,1,1,"In 1884, with Ireland under the rule of the British Crown, a group of Irish nationalists met in County Galway to establish an organization for Irish athletes, the Gaelic Athletic Association (GAA)."
AXBQF8RALCIGV,1595,1,1,"In 1884, with Ireland under the rule of the British Crown, a group of Irish nationalists met in County Galway to establish an organization for Irish athletes, the Gaelic Athletic Association (GAA)."
A1ZIUN0W12X1SP,1595,0,1,"In 1884, with Ireland under the rule of the British Crown, a group of Irish nationalists met in County Galway to establish an organization for Irish athletes, the Gaelic Athletic Association (GAA)."
A18941IO2ZZWW6,1595,0,1,"In 1884, with Ireland under the rule of the British Crown, a group of Irish nationalists met in County Galway to establish an organization for Irish athletes, the Gaelic Athletic Association (GAA)."
A3JEUXPU5NEHXR,1595,1,1,"In 1884, with Ireland under the rule of the British Crown, a group of Irish nationalists met in County Galway to establish an organization for Irish athletes, the Gaelic Athletic Association (GAA)."
A11GX90QFWDLMM,1595,1,1,"In 1884, with Ireland under the rule of the British Crown, a group of Irish nationalists met in County Galway to establish an organization for Irish athletes, the Gaelic Athletic Association (GAA)."
A1Q4VUJBMY78YR,1595,1,1,"In 1884, with Ireland under the rule of the British Crown, a group of Irish nationalists met in County Galway to establish an organization for Irish athletes, the Gaelic Athletic Association (GAA)."
AMVOSOXRSRMHD,1595,1,1,"In 1884, with Ireland under the rule of the British Crown, a group of Irish nationalists met in County Galway to establish an organization for Irish athletes, the Gaelic Athletic Association (GAA)."
A15H21NMKA3TE4,1982,0,0,It was not clear whether the attack was carried out by a suicide bomber.
A1W8YY6KOEOG6,1982,0,0,It was not clear whether the attack was carried out by a suicide bomber.
A39APWH62XBLR9,1982,0,0,It was not clear whether the attack was carried out by a suicide bomber.
AXBQF8RALCIGV,1982,1,0,It was not clear whether the attack was carried out by a suicide bomber.
A1ZIUN0W12X1SP,1982,0,0,It was not clear whether the attack was carried out by a suicide bomber.
A18941IO2ZZWW6,1982,1,0,It was not clear whether the attack was carried out by a suicide bomber.
A3JEUXPU5NEHXR,1982,0,0,It was not clear whether the attack was carried out by a suicide bomber.
A11GX90QFWDLMM,1982,1,0,It was not clear whether the attack was carried out by a suicide bomber.
A1Q4VUJBMY78YR,1982,1,0,It was not clear whether the attack was carried out by a suicide bomber.
AMVOSOXRSRMHD,1982,0,0,It was not clear whether the attack was carried out by a suicide bomber.
A15H21NMKA3TE4,1504,0,0,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner."
A1W8YY6KOEOG6,1504,0,0,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner."
A39APWH62XBLR9,1504,0,0,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner."
AXBQF8RALCIGV,1504,0,0,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner."
A1ZIUN0W12X1SP,1504,0,0,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner."
A18941IO2ZZWW6,1504,1,0,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner."
A3JEUXPU5NEHXR,1504,0,0,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner."
A11GX90QFWDLMM,1504,1,0,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner."
A1Q4VUJBMY78YR,1504,0,0,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner."
AMVOSOXRSRMHD,1504,1,0,"Morris has been working to develop independent filmmakers and was especially buoyed by the recent Cannes Film Festival where &quot;Pulp Fiction&quot; -- with director Quentin Tarantino and actors Willis and John Travolta, all Morris clients -- was the big winner."
A15H21NMKA3TE4,1423,1,1,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A1W8YY6KOEOG6,1423,0,1,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A39APWH62XBLR9,1423,1,1,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
AXBQF8RALCIGV,1423,1,1,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A1ZIUN0W12X1SP,1423,1,1,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A18941IO2ZZWW6,1423,1,1,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A3JEUXPU5NEHXR,1423,1,1,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A11GX90QFWDLMM,1423,1,1,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A1Q4VUJBMY78YR,1423,1,1,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
AMVOSOXRSRMHD,1423,1,1,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A15H21NMKA3TE4,2039,1,0,The Ploce mayor Josko Damic spoke of the first Croatian president.
A1W8YY6KOEOG6,2039,0,0,The Ploce mayor Josko Damic spoke of the first Croatian president.
A39APWH62XBLR9,2039,0,0,The Ploce mayor Josko Damic spoke of the first Croatian president.
AXBQF8RALCIGV,2039,1,0,The Ploce mayor Josko Damic spoke of the first Croatian president.
A1ZIUN0W12X1SP,2039,0,0,The Ploce mayor Josko Damic spoke of the first Croatian president.
A18941IO2ZZWW6,2039,1,0,The Ploce mayor Josko Damic spoke of the first Croatian president.
A3JEUXPU5NEHXR,2039,0,0,The Ploce mayor Josko Damic spoke of the first Croatian president.
A11GX90QFWDLMM,2039,1,0,The Ploce mayor Josko Damic spoke of the first Croatian president.
A1Q4VUJBMY78YR,2039,0,0,The Ploce mayor Josko Damic spoke of the first Croatian president.
AMVOSOXRSRMHD,2039,0,0,The Ploce mayor Josko Damic spoke of the first Croatian president.
A15H21NMKA3TE4,1996,1,1,Iraqi militants abduct 2 Turks in Iraq.
A1W8YY6KOEOG6,1996,1,1,Iraqi militants abduct 2 Turks in Iraq.
A39APWH62XBLR9,1996,1,1,Iraqi militants abduct 2 Turks in Iraq.
AXBQF8RALCIGV,1996,1,1,Iraqi militants abduct 2 Turks in Iraq.
A1ZIUN0W12X1SP,1996,0,1,Iraqi militants abduct 2 Turks in Iraq.
A18941IO2ZZWW6,1996,1,1,Iraqi militants abduct 2 Turks in Iraq.
A3JEUXPU5NEHXR,1996,1,1,Iraqi militants abduct 2 Turks in Iraq.
A11GX90QFWDLMM,1996,1,1,Iraqi militants abduct 2 Turks in Iraq.
A1Q4VUJBMY78YR,1996,1,1,Iraqi militants abduct 2 Turks in Iraq.
AMVOSOXRSRMHD,1996,1,1,Iraqi militants abduct 2 Turks in Iraq.
A15H21NMKA3TE4,2040,0,0,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.
A1W8YY6KOEOG6,2040,0,0,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.
A39APWH62XBLR9,2040,0,0,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.
AXBQF8RALCIGV,2040,1,0,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.
A1ZIUN0W12X1SP,2040,0,0,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.
A18941IO2ZZWW6,2040,0,0,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.
A3JEUXPU5NEHXR,2040,0,0,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.
A11GX90QFWDLMM,2040,1,0,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.
A1Q4VUJBMY78YR,2040,0,0,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.
AMVOSOXRSRMHD,2040,0,0,Stjepan Mesic was the first Croatian president to deliver a public address at Harvard.
A15H21NMKA3TE4,2038,0,0,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe."
A1W8YY6KOEOG6,2038,0,0,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe."
A39APWH62XBLR9,2038,0,0,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe."
AXBQF8RALCIGV,2038,0,0,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe."
A1ZIUN0W12X1SP,2038,0,0,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe."
A18941IO2ZZWW6,2038,1,0,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe."
A3JEUXPU5NEHXR,2038,0,0,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe."
A11GX90QFWDLMM,2038,0,0,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe."
A1Q4VUJBMY78YR,2038,0,0,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe."
AMVOSOXRSRMHD,2038,0,0,"A cross between Nicole Kidman and Sarah Jessica Parker would sound pretty good to most men, I believe."
A15H21NMKA3TE4,1359,0,0,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops."
A1W8YY6KOEOG6,1359,0,0,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops."
A39APWH62XBLR9,1359,0,0,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops."
AXBQF8RALCIGV,1359,0,0,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops."
A1ZIUN0W12X1SP,1359,0,0,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops."
A18941IO2ZZWW6,1359,1,0,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops."
A3JEUXPU5NEHXR,1359,1,0,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops."
A11GX90QFWDLMM,1359,1,0,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops."
A1Q4VUJBMY78YR,1359,1,0,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops."
AMVOSOXRSRMHD,1359,1,0,"Word that Allawi approved the attack was a clear attempt to show that the Iraqi government has taken full sovereignty from the Americans and has firm control, despite its deep reliance on the 160,000 foreign troops."
A15H21NMKA3TE4,1424,0,0,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A1W8YY6KOEOG6,1424,0,0,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A39APWH62XBLR9,1424,0,0,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
AXBQF8RALCIGV,1424,1,0,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A1ZIUN0W12X1SP,1424,0,0,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A18941IO2ZZWW6,1424,1,0,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A3JEUXPU5NEHXR,1424,0,0,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A11GX90QFWDLMM,1424,1,0,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A1Q4VUJBMY78YR,1424,1,0,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
AMVOSOXRSRMHD,1424,0,0,Mr Arafat&apos;s opponents still blame him for the mounting lawlessness in the Palestinian territories.
A15H21NMKA3TE4,1480,1,1,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow."
A1W8YY6KOEOG6,1480,1,1,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow."
A39APWH62XBLR9,1480,1,1,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow."
AXBQF8RALCIGV,1480,1,1,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow."
A1ZIUN0W12X1SP,1480,0,1,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow."
A18941IO2ZZWW6,1480,1,1,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow."
A3JEUXPU5NEHXR,1480,1,1,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow."
A11GX90QFWDLMM,1480,1,1,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow."
A1Q4VUJBMY78YR,1480,1,1,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow."
AMVOSOXRSRMHD,1480,1,1,"Names in the News After Sweden swept three tennis matches to capture the Davis Cup, Yevgeny Kafelnikov restored a little Russian pride by defeating Stefan Edberg, 4-6, 6-4, 6-0, in Moscow."
A15H21NMKA3TE4,1432,0,0,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.
A1W8YY6KOEOG6,1432,0,0,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.
A39APWH62XBLR9,1432,0,0,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.
AXBQF8RALCIGV,1432,0,0,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.
A1ZIUN0W12X1SP,1432,0,0,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.
A18941IO2ZZWW6,1432,1,0,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.
A3JEUXPU5NEHXR,1432,0,0,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.
A11GX90QFWDLMM,1432,1,0,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.
A1Q4VUJBMY78YR,1432,0,0,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.
AMVOSOXRSRMHD,1432,0,0,The report faults intelligence agencies for a &quot;lack of imagination&quot; in not anticipating that al Qaeda could attack the United States using hijacked aircraft.
A15H21NMKA3TE4,1968,1,1,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.
A1W8YY6KOEOG6,1968,1,1,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.
A39APWH62XBLR9,1968,1,1,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.
AXBQF8RALCIGV,1968,1,1,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.
A1ZIUN0W12X1SP,1968,1,1,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.
A18941IO2ZZWW6,1968,1,1,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.
A3JEUXPU5NEHXR,1968,1,1,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.
A11GX90QFWDLMM,1968,0,1,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.
A1Q4VUJBMY78YR,1968,0,1,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.
AMVOSOXRSRMHD,1968,1,1,Rodriguez was being treated at Columbia Presbyterian for psychiatric evaluation.
A15H21NMKA3TE4,1521,0,1,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted."
A1W8YY6KOEOG6,1521,1,1,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted."
A39APWH62XBLR9,1521,0,1,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted."
AXBQF8RALCIGV,1521,0,1,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted."
A1ZIUN0W12X1SP,1521,0,1,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted."
A18941IO2ZZWW6,1521,1,1,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted."
A3JEUXPU5NEHXR,1521,1,1,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted."
A11GX90QFWDLMM,1521,1,1,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted."
A1Q4VUJBMY78YR,1521,0,1,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted."
AMVOSOXRSRMHD,1521,1,1,"On 2 February 1990, at the opening of Parliament, he declared that apartheid had failed and that the bans on political parties, including the ANC, were to be lifted."
A15H21NMKA3TE4,1531,0,0,"Built by the Caliph al-Walid (r. 705-715), of the Umayyad dynasty, El-Aksa is one of the largest and most important mosques in the Muslim world, and the earliest in Palestine."
A1W8YY6KOEOG6,1531,0,0,"Built by the Caliph al-Walid (r. 705-715), of the Umayyad dynasty, El-Aksa is one of the largest and most important mosques in the Muslim world, and the earliest in Palestine."
A39APWH62XBLR9,1531,0,0,"Built by the Caliph al-Walid (r. 705-715), of the Umayyad dynasty, El-Aksa is one of the largest and most important mosques in the Muslim world, and the earliest in Palestine."
AXBQF8RALCIGV,1531,0,0,"Built by the Caliph al-Walid (r. 705-715), of the Umayyad dynasty, El-Aksa is one of the largest and most important mosques in the Muslim world, and the earliest in Palestine."
A1ZIUN0W12X1SP,1531,0,0,"Built by the Caliph al-Walid (r. 705-715), of the Umayyad dynasty, El-Aksa is one of the largest and most important mosques in the Muslim world, and the earliest in Palestine."
A18941IO2ZZWW6,1531,1,0,"Built by the Caliph al-Walid (r. 705-715), of the Umayyad dynasty, El-Aksa is one of the largest and most important mosques in the Muslim world, and the earliest in Palestine."
A3JEUXPU5NEHXR,1531,0,0,"Built by the Caliph al-Walid (r. 705-715), of the Umayyad dynasty, El-Aksa is one of the largest and most important mosques in the Muslim world, and the earliest in Palestine."
A11GX90QFWDLMM,1531,1,0,"Built by the Caliph al-Walid (r. 705-715), of the Umayyad dynasty, El-Aksa is one of the largest and most important mosques in the Muslim world, and the earliest in Palestine."
A1Q4VUJBMY78YR,1531,0,0,"Built by the Caliph al-Walid (r. 705-715), of the Umayyad dynasty, El-Aksa is one of the largest and most important mosques in the Muslim world, and the earliest in Palestine."
AMVOSOXRSRMHD,1531,0,0,"Built by the Caliph al-Walid (r. 705-715), of the Umayyad dynasty, El-Aksa is one of the largest and most important mosques in the Muslim world, and the earliest in Palestine."
A15H21NMKA3TE4,2035,0,0,"Bush, who was a pitcher on his freshman year baseball team at Yale University, is shown here with Texas baseball legend, pitcher Nolan Ryan."
